row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p,fare_log1p_f4,age_z,fare_log1p_z,is_minor,sex_pclass,family_size_sq,has_family
802,1,2,female,31.0,1,1,26.25,S,Second,woman,False,,Southampton,yes,False,False,31.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.305053521109253,3.305053521109253,0.1419554792514301,0.35395586016517105,0,female_pclass_2,9.0,1
803,1,1,male,11.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,False,11.0,False,S,Southampton,True,B,child,False,4,Pequeña (2-4),Niño (<16),4.795790545596741,4.795790545596741,-1.3621481699048346,1.8931715298766856,1,male_pclass_1,16.0,1
804,1,3,male,0.42,0,1,8.5167,C,Third,child,False,,Cherbourg,yes,False,False,0.42,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.2530481500547457,2.2530481500547457,-2.1578190003084985,-0.7322606388880222,1,male_pclass_3,4.0,1
805,1,3,male,27.0,0,0,6.975,S,Third,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.076311648670908,2.076311648670908,-0.15886525057982284,-0.9147445967366701,0,male_pclass_3,1.0,0
806,0,3,male,31.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,31.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,0.1419554792514301,-0.8160407306065735,0,male_pclass_3,1.0,0
807,0,1,male,39.0,0,0,0.0,S,First,man,True,A,Southampton,no,True,False,39.0,False,S,Southampton,True,A,man,True,1,Solo,Adulto (35-59),0.0,0.0,0.743596938913936,-3.0585777291682943,0,male_pclass_1,1.0,0
808,0,3,female,18.0,0,0,7.775,S,Third,woman,False,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,-0.8357118927001419,-0.8160407306065735,0,female_pclass_3,1.0,0
809,0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.743596938913936,-0.33369847260903374,0,male_pclass_2,1.0,0
810,1,1,female,33.0,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,False,33.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Joven (16-34),3.990834185852436,3.9908341858524357,0.2923658441670566,1.0620380556287108,0,female_pclass_1,4.0,1
811,0,3,male,26.0,0,0,7.8875,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.184645795129359,2.184645795129359,-0.23407043303763608,-0.8028874327603491,0,male_pclass_3,1.0,0
812,0,3,male,39.0,0,0,24.15,S,Third,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.224857896545748,3.224857896545748,0.743596938913936,0.27115228049766626,0,male_pclass_3,1.0,0
813,0,2,male,35.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.4423470353692043,2.4423470353692043,0.44277620908268306,-0.5368057694182642,0,male_pclass_2,1.0,0
814,0,3,female,6.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,6.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062,3.4742929367327062,-1.7381740821939007,0.5286989276421438,1,female_pclass_3,49.0,1
815,0,3,male,30.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,30.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,0.10435288802252349,-0.7841792430073969,0,male_pclass_3,1.0,0
816,0,1,male,,0,0,0.0,S,First,man,True,B,Southampton,no,True,True,40.0,False,S,Southampton,True,B,man,True,1,Solo,Adulto (35-59),0.0,0.0,0.8188021213717492,-3.0585777291682943,0,male_pclass_1,1.0,0
817,0,3,female,23.0,0,0,7.925,S,Third,woman,False,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,-0.4596859804110758,-0.7985399740528022,0,female_pclass_3,1.0,0
818,0,2,male,31.0,1,1,37.0042,C,Second,man,True,,Cherbourg,no,False,False,31.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.637696679934592,3.637696679934592,0.1419554792514301,0.6974165471111634,0,male_pclass_2,9.0,1
819,0,3,male,43.0,0,0,6.45,S,Third,man,True,,Southampton,no,True,False,43.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.0082140323914683,2.0082140323914683,1.044417668745189,-0.9850567418873893,0,male_pclass_3,1.0,0
820,0,3,male,10.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,False,10.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.3638415951183864,3.3638415951183864,-1.4373533523626478,0.41465571749790725,1,male_pclass_3,36.0,1
821,1,1,female,52.0,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,False,52.0,False,S,Southampton,True,B,woman,False,3,Pequeña (2-4),Adulto (35-59),4.548599834499697,4.548599834499697,1.721264310865508,1.63794219721923,0,female_pclass_1,9.0,1
822,1,3,male,27.0,0,0,8.6625,S,Third,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.15886525057982284,-0.7165619336211219,0,male_pclass_3,1.0,0
823,0,1,male,38.0,0,0,0.0,S,First,man,True,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0,0.0,0.6683917564561227,-3.0585777291682943,0,male_pclass_1,1.0,0
824,1,3,female,27.0,0,1,12.475,S,Third,woman,False,E,Southampton,yes,False,False,27.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Joven (16-34),2.600836116795061,2.600836116795061,-0.15886525057982284,-0.3731626361213423,0,female_pclass_3,4.0,1
825,0,3,male,2.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,False,2.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.705920919968788,3.705920919968788,-2.0389948120251535,0.7678594338107122,1,male_pclass_3,36.0,1
826,0,3,male,,0,0,6.95,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.0731719286662407,2.0731719286662407,-0.3092756154954493,-0.9179864201772279,0,male_pclass_3,1.0,0
827,0,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724,4.05171190165724,-0.3092756154954493,1.1248955097361606,0,male_pclass_3,1.0,0
828,1,2,male,1.0,0,2,37.0042,C,Second,child,False,,Cherbourg,yes,False,False,1.0,False,C,Cherbourg,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.637696679934592,3.637696679934592,-2.114199994482967,0.6974165471111634,1,male_pclass_2,9.0,1
829,1,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.3092756154954493,-0.8189865811572417,0,male_pclass_3,1.0,0
830,1,1,female,62.0,0,0,80.0,,First,woman,False,B,,yes,True,False,62.0,True,S,Southampton,True,B,woman,False,1,Solo,Mayor (60+),4.394449154672439,4.394449154672439,2.4733161354436404,1.47877854998348,0,female_pclass_1,1.0,0
831,1,3,female,15.0,1,0,14.4542,C,Third,child,False,,Cherbourg,yes,False,False,15.0,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.737880811060884,2.737880811060884,-1.0613274400735817,-0.23166125968823228,1,female_pclass_3,4.0,1
832,1,2,male,0.83,1,1,18.75,S,Second,child,False,,Southampton,yes,False,False,0.83,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.9831534913471307,2.9831534913471307,-2.126984875500795,0.02158766795447294,1,male_pclass_2,9.0,1
833,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.3092756154954493,-0.8823470582632058,0,male_pclass_3,1.0,0
834,0,3,male,23.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322,2.180891922715322,-0.4596859804110758,-0.8067633807960332,0,male_pclass_3,1.0,0
835,0,3,male,18.0,0,0,8.3,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2300144001592104,2.2300144001592104,-0.8357118927001419,-0.7560434444325568,0,male_pclass_3,1.0,0
836,1,1,female,39.0,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,False,39.0,False,C,Cherbourg,True,E,woman,False,3,Pequeña (2-4),Adulto (35-59),4.432699549165613,4.432699549165613,0.743596938913936,1.518272844154366,0,female_pclass_1,9.0,1
837,0,3,male,21.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.6100963453267022,-0.7165619336211219,0,male_pclass_3,1.0,0
838,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.3092756154954493,-0.7841792430073969,0,male_pclass_3,1.0,0
839,1,3,male,32.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724,4.05171190165724,0.21716066170924334,1.1248955097361606,0,male_pclass_3,1.0,0
840,1,1,male,,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,True,40.0,False,C,Cherbourg,True,C,man,True,1,Solo,Adulto (35-59),3.4242626545931514,3.4242626545931514,0.8188021213717492,0.4770416648490862,0,male_pclass_1,1.0,0
841,0,3,male,20.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,-0.6853015277845155,-0.7985399740528022,0,male_pclass_3,1.0,0
842,0,2,male,16.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.4423470353692043,2.4423470353692043,-0.9861222576157684,-0.5368057694182642,0,male_pclass_2,1.0,0
843,1,1,female,30.0,0,0,31.0,C,First,woman,False,,Cherbourg,yes,True,False,30.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),3.4657359027997265,3.4657359027997265,0.06675029679361687,0.519863619670623,0,female_pclass_1,1.0,0
844,0,3,male,34.5,0,0,6.4375,C,Third,man,True,,Cherbourg,no,True,False,34.5,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.006534770871748,2.006534770871748,0.4051736178537764,-0.9867906128533873,0,male_pclass_3,1.0,0
845,0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,17.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.9109170751579552,-0.7165619336211219,0,male_pclass_3,1.0,0
846,0,3,male,42.0,0,0,7.55,S,Third,man,True,,Southampton,no,True,False,42.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.145931282948669,2.145931282948669,0.9692124862873757,-0.8428609376877136,0,male_pclass_3,1.0,0
847,0,3,male,,8,2,69.55,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.3092756154954493,1.336159179457635,0,male_pclass_3,121.0,1
848,0,3,male,35.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,False,35.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1855792552411137,2.1855792552411137,0.44277620908268306,-0.801923616602662,0,male_pclass_3,1.0,0
849,0,2,male,28.0,0,1,33.0,S,Second,man,True,,Southampton,no,False,False,28.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.5263605246161616,3.5263605246161616,-0.0836600681220096,0.582459749194053,0,male_pclass_2,4.0,1
850,1,1,female,,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,True,35.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),4.500966778400217,4.500966778400217,0.44277620908268306,1.5887601180595785,0,female_pclass_1,4.0,1
851,0,3,male,4.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,4.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062,3.4742929367327062,-1.8885844471095272,0.5286989276421438,1,male_pclass_3,49.0,1
852,0,3,male,74.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,74.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),2.1719067693519296,2.1719067693519296,3.375778324937399,-0.8160407306065735,0,male_pclass_3,1.0,0
853,0,3,female,9.0,1,1,15.2458,C,Third,child,False,,Cherbourg,no,False,False,9.0,False,C,Cherbourg,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.787834413830345,2.7878344138303452,-1.512558534820461,-0.18008316987206646,1,female_pclass_3,9.0,1
854,1,1,female,16.0,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,False,16.0,False,S,Southampton,True,D,woman,False,2,Pequeña (2-4),Joven (16-34),3.698829784967105,3.6988297849671046,-0.9861222576157684,0.7605376956829673,0,female_pclass_1,4.0,1
855,0,2,female,44.0,1,0,26.0,S,Second,woman,False,,Southampton,no,False,False,44.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),3.295836866004329,3.295836866004329,1.1196228512030022,0.34443948019553633,0,female_pclass_2,4.0,1
856,1,3,female,18.0,0,1,9.35,S,Third,woman,False,,Southampton,yes,False,False,18.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.336986519711378,2.336986519711378,-0.8357118927001419,-0.6455926003653027,0,female_pclass_3,4.0,1
857,1,1,female,45.0,1,1,164.8667,S,First,woman,False,,Southampton,yes,False,False,45.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Adulto (35-59),5.11118445372147,5.11118445372147,1.1948280336608155,2.2188220219103396,0,female_pclass_1,9.0,1
858,1,1,male,51.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,False,51.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.316002535598924,3.3160025355989236,1.6460591284076949,0.3652609357040262,0,male_pclass_1,1.0,0
859,1,3,female,24.0,0,3,19.2583,C,Third,woman,False,,Cherbourg,yes,False,False,24.0,False,C,Cherbourg,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.0085645861193133,3.0085645861193133,-0.38448079795326257,0.04782512943518906,0,female_pclass_3,16.0,1
860,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.3092756154954493,-0.8823470582632058,0,male_pclass_3,1.0,0
861,0,3,male,41.0,2,0,14.1083,S,Third,man,True,,Southampton,no,False,False,41.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),2.7152442616824506,2.7152442616824506,0.8940073038295624,-0.25503394778757144,0,male_pclass_3,9.0,1
862,0,2,male,21.0,1,0,11.5,S,Second,man,True,,Southampton,no,False,False,21.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.525728644308256,2.5257286443082556,-0.6100963453267022,-0.45071259742579334,0,male_pclass_2,4.0,1
863,1,1,female,48.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,48.0,False,S,Southampton,True,D,woman,False,1,Solo,Adulto (35-59),3.2932111997353943,3.2932111997353943,1.420443581034255,0.34172842747584764,0,female_pclass_1,1.0,0
864,0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.5724937540977957,1.336159179457635,0,female_pclass_3,121.0,1
865,0,2,male,24.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.38448079795326257,-0.33369847260903374,0,male_pclass_2,1.0,0
866,1,2,female,42.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,42.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.9692124862873757,-0.33369847260903374,0,female_pclass_2,1.0,0
867,1,2,female,27.0,1,0,13.8583,C,Second,woman,False,,Cherbourg,yes,False,False,27.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.698558631668595,2.698558631668595,-0.15886525057982284,-0.27226219311485506,0,female_pclass_2,4.0,1
868,0,1,male,31.0,0,0,50.4958,S,First,man,True,A,Southampton,no,True,False,31.0,False,S,Southampton,True,A,man,True,1,Solo,Joven (16-34),3.941500250945973,3.941500250945973,0.1419554792514301,1.0110997852233978,0,male_pclass_1,1.0,0
869,0,3,male,,0,0,9.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776,2.3513752571634776,-0.3092756154954493,-0.630735942356657,0,male_pclass_3,1.0,0
870,1,3,male,4.0,1,1,11.1333,S,Third,child,False,,Southampton,yes,False,False,4.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.495953738718064,2.495953738718064,-1.8885844471095272,-0.48145578049281346,1,male_pclass_3,9.0,1
871,0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.23407043303763608,-0.801923616602662,0,male_pclass_3,1.0,0
872,1,1,female,47.0,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,False,47.0,False,S,Southampton,True,D,woman,False,3,Pequeña (2-4),Adulto (35-59),3.980694225190728,3.9806942251907276,1.3452383985764418,1.0515683442816506,0,female_pclass_1,9.0,1
873,0,1,male,33.0,0,0,5.0,S,First,man,True,B,Southampton,no,True,False,33.0,False,S,Southampton,True,B,man,True,1,Solo,Joven (16-34),1.791759469228055,1.791759469228055,0.2923658441670566,-1.2085503896125673,0,male_pclass_1,1.0,0
874,0,3,male,47.0,0,0,9.0,S,Third,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.302585092994046,2.302585092994046,1.3452383985764418,-0.6811127586453685,0,male_pclass_3,1.0,0
875,1,2,female,28.0,1,0,24.0,C,Second,woman,False,,Cherbourg,yes,False,False,28.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.218875824868201,3.2188758248682006,-0.0836600681220096,0.2649756723419897,0,female_pclass_2,4.0,1
876,1,3,female,15.0,0,0,7.225,C,Third,child,False,,Cherbourg,yes,True,False,15.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.107178296651436,2.1071782966514356,-1.0613274400735817,-0.8828741679067219,1,female_pclass_3,1.0,0
877,0,3,male,20.0,0,0,9.8458,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3837779082709782,2.3837779082709782,-0.6853015277845155,-0.597279559704588,0,male_pclass_3,1.0,0
878,0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.7605067102423287,-0.801923616602662,0,male_pclass_3,1.0,0
879,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
880,1,1,female,56.0,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,False,56.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),4.432699549165613,4.432699549165613,2.0220850406967608,1.518272844154366,0,female_pclass_1,4.0,1
881,1,2,female,25.0,0,1,26.0,S,Second,woman,False,,Southampton,yes,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.3092756154954493,0.34443948019553633,0,female_pclass_2,4.0,1
882,0,3,male,33.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,0.2923658441670566,-0.801923616602662,0,male_pclass_3,1.0,0
883,0,3,female,22.0,0,0,10.5167,S,Third,woman,False,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.4437981558973862,2.4437981558973862,-0.534891162868889,-0.5353074585700542,0,female_pclass_3,1.0,0
